ParentEduc_int,TestPrep_int,PracticeSport_int,WklyStudyHours_int,Gender_female,Gender_male,EthnicGroup_group A,EthnicGroup_group B,EthnicGroup_group C,EthnicGroup_group D,EthnicGroup_group E,LunchType_free/reduced,LunchType_standard,ParentMaritalStatus_divorced,ParentMaritalStatus_married,ParentMaritalStatus_single,ParentMaritalStatus_widowed,IsFirstChild_no,IsFirstChild_yes,TransportMeans_private,TransportMeans_school_bus,MathScore,ReadingScore,WritingScore
0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,71,66,64
1,0,1,2,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,54,51,52
0,1,2,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,76,87,92
1,0,0,2,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,64,64,70
3,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,45,58,60
2,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,64,61,55
2,1,2,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,100,100,100
3,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,83,87,96
2,0,2,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,75,69,70
0,0,1,2,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,65,70,67
2,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,87,89,85
0,0,2,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,83,72,74
0,0,2,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,50,54,57
0,0,2,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,72,65,67
3,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,87,91,88
0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,80,76,69
1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,45,40,39
2,0,1,2,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,51,55,63
3,1,2,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,82,84,82
0,0,0,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,63,57,61
2,1,2,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,100,81,82
0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,40,48,42
2,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,63,54,51
0,1,1,2,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,96,92,90
1,0,2,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,22,40,35
0,0,2,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,88,94,96
0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,89,83,73
0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,66,74,69
1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,83,91,92
0,0,2,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,45,43,37
0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,84,75,76
1,0,2,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,61,77,73
2,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,89,86,86
2,0,2,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,72,70,75
0,0,2,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,46,74,68
0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,63,64,55
0,0,2,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,73,74,68
1,0,2,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,71,63,57
2,1,1,2,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,58,54,61
0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,49,55,51
3,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,69,90,86
0,0,2,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,47,65,66
1,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,67,73,74
0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,58,53,44
0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,64,48,50
1,0,1,2,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,86,78,89
1,0,1,2,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,58,66,66
0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,74,80,74
1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,45,49,35
2,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,61,73,71
0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,68,72,71
0,0,2,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,75,79,74
2,0,1,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,52,63,58
0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,73,70,65
0,0,2,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,66,68,66
1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,43,47,46
0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,68,65,62
2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,63,68,69
0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,25,15,21
2,0,2,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,64,66,67
3,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,69,68,68
2,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,70,79,75
1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,80,84,92
0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,48,61,57
1,1,2,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,70,68,67
0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,64,76,72
2,0,1,2,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,100,78,75
1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,71,78,71
2,0,0,2,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,66,74,66
0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,61,60,61
0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,31,30,31
1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,39,57,53
1,1,2,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,80,71,69
0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,83,78,71
2,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,68,84,87
0,0,1,2,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,71,63,55
3,0,2,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,80,77,75
0,1,2,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,86,93,95
2,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,70,65,63
1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,83,88,84
1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,51,65,66
1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,51,53,51
1,0,1,2,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,55,60,47
1,1,2,2,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,38,50,49
1,0,1,2,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,57,57,48
0,1,1,2,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,48,52,53
0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,88,83,80
0,0,2,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,45,60,53
0,0,2,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,61,60,51
0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,43,52,51
3,1,1,2,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,67,57,61
2,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,54,49,45
2,0,2,2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,92,99,94
3,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,49,59,58
1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,76,78,77
0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,72,83,75
0,0,2,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,65,64,69
0,1,1,2,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,69,73,76
0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,79,86,80
0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,48,66,67
1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,71,75,73
1,0,2,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,45,59,60
2,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,76,72,77
2,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,72,70,75
2,1,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,64,78,81
0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,65,52,47
0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,60,55,46
3,0,2,2,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,70,67,73
0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,64,72,71
2,1,2,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,46,58,66
0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,56,76,76
1,0,2,2,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,63,48,42
1,1,2,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,77,83,85
0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,64,69,62
3,0,1,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,54,69,70
3,0,2,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,70,60,63
3,0,2,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,76,75,73
1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,71,77,80
0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,53,66,54
1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,68,64,75
0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,54,71,66
2,0,2,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,72,58,58
0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,56,61,55
0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,53,73,63
0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,86,84,88
0,0,2,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,66,53,49
0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,61,71,74
3,0,2,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,75,59,58
0,1,2,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,93,100,100
3,1,2,2,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,80,85,87
0,0,2,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,76,76,64
2,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,71,82,91
2,0,2,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,72,67,69
2,0,2,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,97,93,85
0,0,1,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,39,52,42
0,0,2,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,36,44,47
0,0,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,36,44,41
0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,84,95,87
2,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,100,100,100
1,0,2,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,50,53,42
1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,43,50,46
2,1,2,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,81,80,75
0,0,2,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,67,78,73
0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,57,56,59
1,0,2,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,60,64,62
2,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,57,52,56
1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,62,64,61
2,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,71,63,69
2,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,72,71,69
2,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,69,67,65
0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,57,62,69
0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,44,37,30
1,0,2,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,40,55,52
1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,75,74,75
0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,34,46,43
0,0,0,2,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,59,77,74
2,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,83,90,89
2,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,83,78,84
2,0,2,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,64,66,67
1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,35,51,38
2,0,2,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,92,82,84
0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,60,74,77
0,1,2,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,29,51,49
0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,39,56,48
0,0,2,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,62,67,57
1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,35,51,53
1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,65,68,57
0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,77,85,87
3,0,2,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,76,88,85
1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,76,73,76
1,1,2,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,65,83,82
1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,67,61,62
1,0,2,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,72,63,57
2,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,77,85,82
0,0,2,2,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,54,71,62
2,1,2,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,57,58,56
1,0,2,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,55,64,68
2,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,80,84,85
0,1,2,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,78,88,88
2,1,2,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,81,83,83
0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,70,65,64
2,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,77,64,60
3,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,74,82,81
1,0,1,2,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,85,76,74
0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,42,55,51
0,0,2,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,75,63,58
1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,67,80,80
2,0,0,2,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,53,58,51
3,0,2,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,71,71,62
0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,49,69,71
2,0,2,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,79,60,59
0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,71,53,57
2,0,2,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,50,54,62
0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,62,58,59
0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,60,75,68
0,0,2,2,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,62,66,59
0,1,1,2,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,48,52,49
1,0,2,2,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,85,77,78
2,0,2,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,71,87,88
2,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,56,64,55
2,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,67,72,69
2,0,2,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,39,52,52
0,0,2,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,83,78,82
0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,80,67,67
1,0,1,2,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,90,89,89
1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,63,73,72
1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,30,34,28
0,0,2,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,85,90,84
0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,81,77,71
2,0,2,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,70,66,75
2,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,45,41,36
2,0,1,2,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,100,89,81
2,0,2,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,66,61,62
0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,47,54,49
2,0,2,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,74,69,71
0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,85,78,73
1,1,2,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,91,85,88
1,1,2,2,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,72,76,72
1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,70,63,58
3,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,55,60,70
0,0,2,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,68,52,51
1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,68,65,60
2,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,53,66,74
2,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,70,72,71
2,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,54,56,53
0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,85,72,73
0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,59,66,64
2,0,1,2,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,94,80,75
0,0,1,2,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,56,61,59
3,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,88,74,75
2,0,1,2,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,87,83,85
0,0,2,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,65,72,71
2,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,73,75,80
0,0,2,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,72,66,63
1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,52,55,60
0,0,1,2,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,49,62,56
0,1,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,65,71,72
0,0,2,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,66,66,74
0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,50,52,56
1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,48,56,53
3,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,88,89,83
0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,27,41,34
0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,24,21,12
1,0,2,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,59,57,52
1,0,1,2,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,64,74,67
2,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,50,44,49
2,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,43,52,50
2,0,2,2,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,68,72,71
1,0,2,2,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,38,37,41
0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,54,56,52
0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,59,65,58
1,0,2,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,59,75,74
0,1,2,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,87,100,100
2,0,1,2,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,51,59,53
0,1,0,2,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,80,77,82
0,1,2,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,70,68,73
0,0,2,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,68,73,69
1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,59,67,66
0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,54,70,66
1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,50,58,57
1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,40,65,56
1,1,2,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,67,58,63
0,0,1,2,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,61,71,64
0,0,2,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,85,90,84
1,0,2,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,63,56,60
1,1,1,2,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,100,95,100
0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,47,40,31
2,0,2,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,85,93,92
1,0,0,2,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,75,85,82
2,0,2,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,61,76,71
1,0,2,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,84,74,72
1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,79,78,71
1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,67,63,56
0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,52,76,74
2,1,1,2,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,75,81,85
1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,70,77,79
1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,61,72,72
0,1,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,59,72,67
0,0,2,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,46,38,37
0,0,1,2,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,80,78,72
3,0,2,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,41,44,50
1,1,2,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,74,79,70
2,0,2,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,75,73,66
2,0,2,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,67,77,74
1,0,2,2,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,63,63,61
1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,65,67,62
